Line 2 x,Line 2 y
9.808905147294E0,6.127340644994E1
9.826780120814E0,6.123057561127E1
9.858600907699E0,6.118947838827E1
9.948235155012E0,6.113858026908E1
1.000885593462E1,6.111382019803E1
1.003407426806E1,6.108843976435E1
1.007166579900E1,6.104420977670E1
1.009225373235E1,6.101366066645E1
1.011214842959E1,6.097171377132E1
1.013004793118E1,6.092362791350E1
1.014884448667E1,6.081039077642E1
1.015055269434E1,6.033513313623E1
1.015057892653E1,6.040382398193E1
1.015062282643E1,6.051877901772E1
1.015066672634E1,6.063373405350E1
1.015069295852E1,6.070242489921E1
1.015084791948E1,6.028468497293E1
1.015417397247E1,6.021729728291E1
1.016693821136E1,6.013365110549E1
1.019224504355E1,6.006092401735E1
1.021123553610E1,6.001988508807E1
1.028932921165E1,5.994858487871E1
1.037083790272E1,5.992501159385E1
1.040496022360E1,5.992171142724E1
1.043942942739E1,5.991876946416E1
1.047157655622E1,5.991665928783E1
1.050262200741E1,5.991555374847E1
1.053197431705E1,5.991515452593E1
1.056132677916E1,5.991515452593E1
1.059067924126E1,5.991515452593E1
1.062003170336E1,5.991515452593E1
1.064938416547E1,5.991515452593E1
1.067873662757E1,5.991515452593E1
1.070808908967E1,5.991515452593E1
1.073744155178E1,5.991515452593E1
1.076679401388E1,5.991515452593E1
1.079614647598E1,5.991515452593E1
1.082549893809E1,5.991515452593E1
1.085485140019E1,5.991515452593E1
1.088420386229E1,5.991515452593E1
1.091355632440E1,5.991515452593E1
1.094460219777E1,5.991515452593E1
1.097675013246E1,5.991515452593E1
1.101122045975E1,5.991515452593E1
1.104534404092E1,5.991515452593E1
1.108896099518E1,5.991515452593E1
1.112444947416E1,5.991405666392E1
1.115111798682E1,5.991061336945E1
1.119839199769E1,5.988201465146E1
1.122022752551E1,5.863859425402E1
1.122149275672E1,5.869884921882E1
1.122540481768E1,5.875657190288E1
1.122821107215E1,5.878806405255E1
1.123282326502E1,5.884196084000E1
1.123290479963E1,5.884196084000E1
1.123337887144E1,5.983190937651E1
1.123543926140E1,5.845768676486E1
1.123972735946E1,5.892000517579E1
1.124521851272E1,5.898154318224E1
